,timestamp,activity,temp
376,1.454956143256e+18,0,36.5625
377,1.454956143356e+18,0,36.5625
378,1.454956143456e+18,0,36.5625
379,1.454956143556e+18,0,36.5625
380,1.454956143656e+18,0,36.5625
381,1.454956143756e+18,0,36.5625
382,1.454956143856e+18,0,36.5625
383,1.454956143956e+18,0,36.5625
384,1.454956144056e+18,0,36.5625
385,1.454956144156e+18,0,36.5625
386,1.454956144256e+18,0,36.5625
387,1.454956144356e+18,0,36.5625
388,1.454956144456e+18,0,36.5625
389,1.454956144556e+18,0,36.5625
390,1.454956144656e+18,0,36.5625
391,1.454956144756e+18,0,36.5625
392,1.454956144856e+18,0,36.5625
393,1.454956144956e+18,0,36.5625
394,1.454956145056e+18,0,36.5625
395,1.454956145156e+18,0,36.5625
396,1.454956145256e+18,0,36.5625
397,1.454956145356e+18,0,36.5625
398,1.454956145456e+18,0,36.5625
399,1.454956145556e+18,0,36.5625
400,1.454956145656e+18,0,36.5625
401,1.454956145756e+18,0,36.5625
402,1.454956145856e+18,0,36.5625
403,1.454956145956e+18,0,36.5625
404,1.454956146056e+18,0,36.5625
405,1.454956146156e+18,0,36.5625
406,1.454956146256e+18,0,36.5625
407,1.454956146356e+18,0,36.5625
408,1.454956146456e+18,0,36.5625
409,1.454956146556e+18,0,36.5625
410,1.454956146656e+18,0,36.5625
411,1.454956146756e+18,0,36.5625
412,1.454956146856e+18,0,36.5625
413,1.454956146956e+18,0,36.5625
414,1.454956147056e+18,0,36.5625
415,1.454956147156e+18,0,36.5625
416,1.454956147256e+18,0,36.5625
417,1.454956147356e+18,0,36.5625
418,1.454956147456e+18,0,36.5625
419,1.454956147556e+18,0,36.5625
420,1.454956147656e+18,0,36.5625
421,1.454956147756e+18,0,36.5625
422,1.454956147856e+18,0,36.5625
423,1.454956147956e+18,0,36.625
424,1.454956148056e+18,0,36.625
425,1.454956148156e+18,0,36.625
426,1.454956148256e+18,0,36.625
427,1.454956148356e+18,0,36.625
428,1.454956148456e+18,0,36.625
429,1.454956148556e+18,0,36.625
430,1.454956148656e+18,0,36.625
431,1.454956148756e+18,0,36.625
432,1.454956148856e+18,0,36.625
433,1.454956148956e+18,0,36.625
434,1.454956149056e+18,0,36.625
435,1.454956149156e+18,0,36.625
436,1.454956149256e+18,0,36.625
437,1.454956149356e+18,0,36.625
438,1.454956149456e+18,0,36.625
439,1.454956149556e+18,0,36.625
440,1.454956149656e+18,0,36.625
441,1.454956149756e+18,0,36.625
442,1.454956149856e+18,0,36.625
443,1.454956149956e+18,0,36.625
444,1.454956150056e+18,0,36.625
445,1.454956150156e+18,0,36.625
446,1.454956150256e+18,0,36.625
447,1.454956150356e+18,0,36.625
448,1.454956150456e+18,0,36.625
449,1.454956150556e+18,0,36.625
450,1.454956150656e+18,0,36.625
451,1.454956150756e+18,0,36.625
452,1.454956150856e+18,0,36.5625
453,1.454956150956e+18,0,36.5625
454,1.454956151056e+18,0,36.5625
455,1.454956151156e+18,0,36.5625
456,1.454956151256e+18,0,36.5625
457,1.454956151356e+18,0,36.625
458,1.454956151456e+18,0,36.625
459,1.454956151556e+18,0,36.625
460,1.454956151656e+18,0,36.625
461,1.454956151756e+18,0,36.625
462,1.454956151856e+18,0,36.625
463,1.454956151956e+18,0,36.625
464,1.454956152056e+18,0,36.625
465,1.454956152156e+18,0,36.625
466,1.454956152256e+18,0,36.625
467,1.454956152356e+18,0,36.625
468,1.454956152456e+18,0,36.625
469,1.454956152556e+18,0,36.625
470,1.454956152656e+18,0,36.625
471,1.454956152756e+18,0,36.625
472,1.454956152856e+18,0,36.625
473,1.454956152956e+18,0,36.625
474,1.454956153056e+18,0,36.625
475,1.454956153156e+18,0,36.625
476,1.454956153256e+18,0,36.625
477,1.454956153356e+18,0,36.625
478,1.454956153456e+18,0,36.625
479,1.454956153556e+18,0,36.625
480,1.454956153656e+18,0,36.625
481,1.454956153756e+18,0,36.625
482,1.454956153856e+18,0,36.625
483,1.454956153956e+18,0,36.625
484,1.454956154056e+18,0,36.625
485,1.454956154156e+18,0,36.625
486,1.454956154256e+18,0,36.625
487,1.454956154356e+18,0,36.625
488,1.454956154456e+18,0,36.625
489,1.454956154556e+18,0,36.625
490,1.454956154656e+18,0,36.625
491,1.454956154756e+18,0,36.625
492,1.454956154856e+18,0,36.625
493,1.454956154956e+18,0,36.625
494,1.454956155056e+18,0,36.625
495,1.454956155156e+18,0,36.625
496,1.454956155256e+18,0,36.625
497,1.454956155356e+18,0,36.625
498,1.454956155456e+18,0,36.625
499,1.454956155556e+18,0,36.625
500,1.454956155656e+18,0,36.625
501,1.454956155756e+18,0,36.625
502,1.454956155856e+18,0,36.625
503,1.454956155956e+18,0,36.625
504,1.454956156056e+18,0,36.625
505,1.454956156156e+18,0,36.625
506,1.454956156256e+18,0,36.625
507,1.454956156356e+18,0,36.625
508,1.454956156456e+18,0,36.625
509,1.454956156556e+18,0,36.625
510,1.454956156656e+18,0,36.625
511,1.454956156756e+18,0,36.625
512,1.454956156856e+18,0,36.625
513,1.454956156956e+18,0,36.625
514,1.454956157056e+18,0,36.625
515,1.454956157156e+18,0,36.625
516,1.454956157256e+18,0,36.625
517,1.454956157356e+18,0,36.625
518,1.454956157456e+18,0,36.625
519,1.454956157556e+18,0,36.625
520,1.454956157656e+18,0,36.625
521,1.454956157756e+18,0,36.625
522,1.454956157856e+18,0,36.625
523,1.454956157956e+18,0,36.625
524,1.454956158056e+18,0,36.625
525,1.454956158156e+18,0,36.625
526,1.454956158256e+18,0,36.625
527,1.454956158356e+18,0,36.625
528,1.454956158456e+18,0,36.625
529,1.454956158556e+18,0,36.625
530,1.454956158656e+18,0,36.625
531,1.454956158756e+18,0,36.625
532,1.454956158856e+18,0,36.625
533,1.454956158956e+18,0,36.625
534,1.454956159056e+18,0,36.625
535,1.454956159156e+18,0,36.625
536,1.454956159256e+18,0,36.625
537,1.454956159356e+18,0,36.625
538,1.454956159456e+18,0,36.625
539,1.454956159556e+18,0,36.625
540,1.454956159656e+18,0,36.625
541,1.454956159756e+18,0,36.625
542,1.454956159856e+18,0,36.625
543,1.454956159956e+18,0,36.625
544,1.454956160056e+18,0,36.625
545,1.454956160156e+18,0,36.625
546,1.454956160256e+18,0,36.625
547,1.454956160356e+18,0,36.625
548,1.454956160456e+18,0,36.6875
549,1.454956160556e+18,0,36.6875
550,1.454956160656e+18,0,36.6875
551,1.454956160756e+18,0,36.6875
552,1.454956160856e+18,0,36.6875
553,1.454956160956e+18,0,36.6875
554,1.454956161056e+18,0,36.625
555,1.454956161156e+18,0,36.625
556,1.454956161256e+18,0,36.625
557,1.454956161356e+18,0,36.625
558,1.454956161456e+18,0,36.625
559,1.454956161556e+18,0,36.625
560,1.454956161656e+18,0,36.6875
561,1.454956161756e+18,0,36.6875
562,1.454956161856e+18,0,36.6875
563,1.454956161956e+18,0,36.6875
564,1.454956162056e+18,0,36.6875
565,1.454956162156e+18,0,36.6875
566,1.454956162256e+18,0,36.6875
567,1.454956162356e+18,0,36.6875
568,1.454956162456e+18,0,36.6875
569,1.454956162556e+18,0,36.6875
570,1.454956162656e+18,0,36.6875
571,1.454956162756e+18,0,36.6875
572,1.454956162856e+18,0,36.6875
573,1.454956162956e+18,0,36.6875
574,1.454956163056e+18,0,36.6875
575,1.454956163156e+18,0,36.6875
576,1.454956163256e+18,0,36.6875
577,1.454956163356e+18,0,36.625
578,1.454956163456e+18,0,36.625
579,1.454956163556e+18,0,36.625
580,1.454956163656e+18,0,36.625
581,1.454956163756e+18,0,36.625
582,1.454956163856e+18,0,36.625
583,1.454956163956e+18,0,36.625
584,1.454956164056e+18,0,36.625
585,1.454956164156e+18,0,36.625
586,1.454956164256e+18,0,36.625
587,1.454956164356e+18,0,36.625
588,1.454956164456e+18,0,36.6875
589,1.454956164556e+18,0,36.6875
590,1.454956164656e+18,0,36.6875
591,1.454956164756e+18,0,36.6875
592,1.454956164856e+18,0,36.6875
593,1.454956164956e+18,0,36.6875
594,1.454956165056e+18,0,36.6875
595,1.454956165156e+18,0,36.6875
596,1.454956165256e+18,0,36.6875
597,1.454956165356e+18,0,36.6875
598,1.454956165456e+18,0,36.6875
599,1.454956165556e+18,0,36.6875
600,1.454956165656e+18,0,36.6875
601,1.454956165756e+18,0,36.6875
602,1.454956165856e+18,0,36.6875
603,1.454956165956e+18,0,36.6875
604,1.454956166056e+18,0,36.6875
605,1.454956166156e+18,0,36.6875
606,1.454956166256e+18,0,36.6875
607,1.454956166356e+18,0,36.6875
608,1.454956166456e+18,0,36.6875
609,1.454956166556e+18,0,36.6875
610,1.454956166656e+18,0,36.6875
611,1.454956166756e+18,0,36.6875
612,1.454956166856e+18,0,36.6875
613,1.454956166956e+18,0,36.6875
614,1.454956167056e+18,0,36.6875
615,1.454956167156e+18,1,36.6875
616,1.454956167256e+18,1,36.6875
617,1.454956167356e+18,1,36.6875
618,1.454956167456e+18,1,36.6875
619,1.454956167556e+18,1,36.6875
620,1.454956167656e+18,1,36.6875
621,1.454956167756e+18,1,36.6875
622,1.454956167856e+18,1,36.6875
623,1.454956167956e+18,1,36.6875
624,1.454956168056e+18,1,36.6875
625,1.454956168156e+18,1,36.6875
626,1.454956168256e+18,1,36.6875
627,1.454956168356e+18,1,36.6875
628,1.454956168456e+18,1,36.6875
629,1.454956168556e+18,1,36.6875
630,1.454956168656e+18,1,36.6875
631,1.454956168756e+18,1,36.6875
632,1.454956168856e+18,1,36.6875
633,1.454956168956e+18,1,36.6875
634,1.454956169056e+18,1,36.6875
635,1.454956169156e+18,1,36.6875
636,1.454956169256e+18,1,36.6875
637,1.454956169356e+18,1,36.6875
638,1.454956169456e+18,1,36.6875
639,1.454956169556e+18,1,36.6875
640,1.454956169656e+18,1,36.6875
641,1.454956169756e+18,1,36.6875
642,1.454956169856e+18,1,36.6875
643,1.454956169956e+18,1,36.6875
644,1.454956170056e+18,1,36.6875
645,1.454956170156e+18,1,36.6875
646,1.454956170256e+18,1,36.6875
647,1.454956170356e+18,1,36.6875
648,1.454956170456e+18,1,36.6875
649,1.454956170556e+18,1,36.6875
650,1.454956170656e+18,1,36.6875
651,1.454956170756e+18,1,36.6875
652,1.454956170856e+18,1,36.6875
653,1.454956170956e+18,1,36.6875
654,1.454956171056e+18,1,36.6875
655,1.454956171156e+18,1,36.6875
656,1.454956171256e+18,1,36.6875
657,1.454956171356e+18,1,36.6875
658,1.454956171456e+18,1,36.6875
659,1.454956171556e+18,1,36.6875
660,1.454956171656e+18,1,36.6875
661,1.454956171756e+18,1,36.6875
662,1.454956171856e+18,1,36.6875
663,1.454956171956e+18,1,36.6875
664,1.454956172056e+18,1,36.6875
665,1.454956172156e+18,1,36.6875
666,1.454956172256e+18,1,36.6875
667,1.454956172356e+18,1,36.6875
668,1.454956172456e+18,1,36.6875
669,1.454956172556e+18,1,36.6875
670,1.454956172656e+18,1,36.6875
671,1.454956172756e+18,1,36.6875
672,1.454956172856e+18,1,36.6875
673,1.454956172956e+18,1,36.6875
674,1.454956173056e+18,1,36.6875
675,1.454956173156e+18,1,36.6875
676,1.454956173256e+18,1,36.6875
677,1.454956173356e+18,1,36.6875
678,1.454956173456e+18,1,36.6875
679,1.454956173556e+18,1,36.6875
680,1.454956173656e+18,1,36.6875
681,1.454956173756e+18,1,36.6875
682,1.454956173856e+18,1,36.6875
683,1.454956173956e+18,1,36.6875
684,1.454956174056e+18,1,36.6875
685,1.454956174156e+18,1,36.6875
686,1.454956174256e+18,1,36.6875
687,1.454956174356e+18,1,36.6875
688,1.454956174456e+18,1,36.6875
689,1.454956174556e+18,1,36.6875
690,1.454956174656e+18,1,36.6875
691,1.454956174756e+18,1,36.6875
692,1.454956174856e+18,1,36.6875
693,1.454956174956e+18,1,36.6875
694,1.454956175056e+18,1,36.6875
695,1.454956175156e+18,1,36.6875
696,1.454956175256e+18,1,36.6875
697,1.454956175356e+18,1,36.6875
698,1.454956175456e+18,1,36.6875
699,1.454956175556e+18,1,36.6875
700,1.454956175656e+18,1,36.6875
701,1.454956175756e+18,1,36.6875
702,1.454956175856e+18,1,36.6875
703,1.454956175956e+18,1,36.6875
704,1.454956176056e+18,1,36.6875
705,1.454956176156e+18,1,36.6875
706,1.454956176256e+18,1,36.6875
707,1.454956176356e+18,1,36.6875
708,1.454956176456e+18,1,36.6875
709,1.454956176556e+18,1,36.6875
710,1.454956176656e+18,1,36.6875
711,1.454956176756e+18,1,36.6875
712,1.454956176856e+18,1,36.6875
713,1.454956176956e+18,1,36.75
714,1.454956177056e+18,1,36.75
715,1.454956177156e+18,1,36.75
716,1.454956177256e+18,1,36.75
717,1.454956177356e+18,1,36.75
718,1.454956177456e+18,1,36.75
719,1.454956177556e+18,1,36.75
720,1.454956177656e+18,1,36.75
721,1.454956177756e+18,1,36.75
722,1.454956177856e+18,1,36.75
723,1.454956177956e+18,1,36.75
724,1.454956178056e+18,1,36.75
725,1.454956178156e+18,1,36.75
726,1.454956178256e+18,1,36.75
727,1.454956178356e+18,1,36.75
728,1.454956178456e+18,1,36.75
729,1.454956178556e+18,1,36.75
730,1.454956178656e+18,1,36.75
731,1.454956178756e+18,1,36.75
732,1.454956178856e+18,1,36.75
733,1.454956178956e+18,1,36.75
734,1.454956179056e+18,1,36.75
735,1.454956179156e+18,1,36.75
736,1.454956179256e+18,1,36.75
737,1.454956179356e+18,1,36.75
738,1.454956179456e+18,1,36.75
739,1.454956179556e+18,1,36.75
740,1.454956179656e+18,1,36.75
741,1.454956179756e+18,1,36.75
742,1.454956179856e+18,1,36.75
743,1.454956179956e+18,1,36.75
744,1.454956180056e+18,1,36.75
745,1.454956180156e+18,1,36.75
746,1.454956180256e+18,1,36.75
747,1.454956180356e+18,1,36.75
748,1.454956180456e+18,1,36.75
749,1.454956180556e+18,1,36.75
750,1.454956180656e+18,1,36.75
751,1.454956180756e+18,1,36.75
752,1.454956180856e+18,1,36.75
753,1.454956180956e+18,1,36.75
